race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Australian,18,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,83.883,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Mediumnew,0.0,2,0,18,0,22,0,1,0,58.0,0.3103448275862069,0.3103448275862069,0.3793103448275862,5278
Australian,19,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,84.061,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Mediumnew,0.0,2,0,19,0,22,0,1,0,58.0,0.3275862068965517,0.3275862068965517,0.3793103448275862,5278
Australian,20,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,84.098,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Mediumnew,0.0,2,0,20,0,22,0,1,0,58.0,0.3448275862068966,0.3448275862068966,0.3793103448275862,5278
Australian,21,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,84.03,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Mediumnew,0.0,2,0,21,0,22,0,1,0,58.0,0.3620689655172414,0.3620689655172414,0.3793103448275862,5278
Australian,22,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,98.34,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,0,1,0,0,0,1,58.0,0.3793103448275862,0.0,0.0,5278
Australian,23,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,94.148,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,17.973,3,0,1,0,0,0,0,1,58.0,0.39655172413793105,0.017241379310344827,0.0,5278
Australian,24,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,157.246,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,2,0,0,0,0,1,58.0,0.41379310344827586,0.034482758620689655,0.0,5278
Australian,25,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,149.175,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,3,0,0,0,0,1,58.0,0.43103448275862066,0.05172413793103448,0.0,5278
Australian,26,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,160.036,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,4,0,0,0,0,1,58.0,0.4482758620689655,0.06896551724137931,0.0,5278
Australian,27,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,85.197,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,5,0,0,0,0,1,58.0,0.46551724137931033,0.08620689655172414,0.0,5278
