race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Miami,25,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,95.106,66.329,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,10,0,0,0,0,1,57.0,0.43859649122807015,0.17543859649122806,0.0,5412
Miami,26,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,94.875,62.699,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,11,0,0,0,0,1,57.0,0.45614035087719296,0.19298245614035087,0.0,5412
Miami,27,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,94.782,50.559,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,12,0,0,0,0,1,57.0,0.47368421052631576,0.21052631578947367,0.0,5412
Miami,28,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,95.056,51.355,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,13,0,0,0,0,1,57.0,0.49122807017543857,0.22807017543859648,0.0,5412
Miami,29,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,94.885,53.461,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,14,0,0,0,0,1,57.0,0.5087719298245614,0.24561403508771928,0.0,5412
Miami,30,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,11.0,94.822,55.067,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,15,0,0,0,0,1,57.0,0.5263157894736842,0.2631578947368421,0.0,5412
Miami,31,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.813,56.847,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,16,0,0,0,0,1,57.0,0.543859649122807,0.2807017543859649,0.0,5412
Miami,32,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.402,58.507,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,17,0,0,0,0,1,57.0,0.5614035087719298,0.2982456140350877,0.0,5412
Miami,33,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.784,60.478,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,18,0,0,0,0,1,57.0,0.5789473684210527,0.3157894736842105,0.0,5412
Miami,34,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.242,62.006,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,19,0,0,0,0,1,57.0,0.5964912280701754,0.3333333333333333,0.0,5412
Miami,35,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.319,63.629,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,20,0,0,0,0,1,57.0,0.6140350877192983,0.3508771929824561,0.0,5412
Miami,36,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.318,65.351,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,21,0,0,0,0,1,57.0,0.631578947368421,0.3684210526315789,0.0,5412
Miami,37,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.127,67.153,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,22,0,0,0,0,1,57.0,0.6491228070175439,0.38596491228070173,0.0,5412
Miami,38,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,10.0,94.126,68.862,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,23,0,0,0,0,1,57.0,0.6666666666666666,0.40350877192982454,0.0,5412
Miami,39,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,9.0,95.083,71.53,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,24,0,0,0,0,1,57.0,0.6842105263157895,0.42105263157894735,0.0,5412
Miami,40,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,9.0,106.082,85.168,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,25,0,0,0,0,1,57.0,0.7017543859649122,0.43859649122807015,0.0,5412
Miami,41,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,9.0,119.256,93.085,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,26,0,0,0,0,1,57.0,0.7192982456140351,0.45614035087719296,0.0,5412
Miami,42,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,123.266,45.534,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,27,0,0,0,0,1,57.0,0.7368421052631579,0.47368421052631576,0.0,5412
Miami,43,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,133.187,17.82,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,28,0,0,0,0,1,57.0,0.7543859649122807,0.49122807017543857,0.0,5412
Miami,44,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,151.041,18.288,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,29,0,0,0,0,1,57.0,0.7719298245614035,0.5087719298245614,0.0,5412
Miami,45,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,133.544,9.755,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,30,0,0,0,0,1,57.0,0.7894736842105263,0.5263157894736842,0.0,5412
Miami,46,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,145.482,3.859,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,31,0,0,0,0,1,57.0,0.8070175438596491,0.543859649122807,0.0,5412
Miami,47,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,96.239,6.139,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,32,0,0,0,0,1,57.0,0.8245614035087719,0.5614035087719298,0.0,5412
Miami,48,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,94.362,8.104,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,33,0,0,0,0,1,57.0,0.8421052631578947,0.5789473684210527,0.0,5412
Miami,49,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.96,9.772,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,34,0,0,0,0,1,57.0,0.8596491228070176,0.5964912280701754,0.0,5412
Miami,50,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,94.731,12.625,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,35,0,0,0,0,1,57.0,0.8771929824561403,0.6140350877192983,0.0,5412
Miami,51,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,94.765,15.34,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,36,0,0,0,0,1,57.0,0.8947368421052632,0.631578947368421,0.0,5412
Miami,52,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,94.17,17.473,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,37,0,0,0,0,1,57.0,0.9122807017543859,0.6491228070175439,0.0,5412
Miami,53,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.331,19.348,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,38,0,0,0,0,1,57.0,0.9298245614035088,0.6666666666666666,0.0,5412
Miami,54,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.42,21.407,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,39,0,0,0,0,1,57.0,0.9473684210526315,0.6842105263157895,0.0,5412
Miami,55,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.441,23.098,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,40,0,0,0,0,1,57.0,0.9649122807017544,0.7017543859649122,0.0,5412
