race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances,c1,c2,c3,c4,c5
Australian,34,ALB,843,Williams,Mercedes M13 E,20,80.135,10,85.132,22.213,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,34,0,57,0,0,1,58,0.586206897,0.586206897,0.982758621,5278,0,1,1,0,1
Australian,35,ALB,843,Williams,Mercedes M13 E,20,80.135,10,85.37,25.459,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,35,0,57,0,0,1,58,0.603448276,0.603448276,0.982758621,5278,0,1,1,0,1
Australian,36,ALB,843,Williams,Mercedes M13 E,20,80.135,10,84.527,28,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,36,0,57,0,0,1,58,0.620689655,0.620689655,0.982758621,5278,0,1,1,0,1
Australian,37,ALB,843,Williams,Mercedes M13 E,20,80.135,10,84.525,30.53,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,37,0,57,0,0,1,58,0.637931034,0.637931034,0.982758621,5278,0,1,1,0,1
Australian,38,ALB,843,Williams,Mercedes M13 E,20,80.135,10,84.231,33.47,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,38,0,57,0,0,1,58,0.655172414,0.655172414,0.982758621,5278,0,1,1,0,1
Australian,41,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.366,34.413,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,41,0,57,0,0,1,58,0.706896552,0.706896552,0.982758621,5278,0,1,1,0,1
Australian,42,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.238,36.106,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,42,0,57,0,0,1,58,0.724137931,0.724137931,0.982758621,5278,0,1,1,0,1
Australian,43,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.245,37.792,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,43,0,57,0,0,1,58,0.74137931,0.74137931,0.982758621,5278,0,1,1,0,1
Australian,44,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.071,38.91,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,44,0,57,0,0,1,58,0.75862069,0.75862069,0.982758621,5278,0,1,1,0,1
Australian,45,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.962,41.445,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,45,0,57,0,0,1,58,0.775862069,0.775862069,0.982758621,5278,0,1,1,0,1
Australian,46,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.964,42.783,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,46,0,57,0,0,1,58,0.793103448,0.793103448,0.982758621,5278,0,1,1,0,1
Australian,47,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.936,43.991,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,47,0,57,0,0,1,58,0.810344828,0.810344828,0.982758621,5278,0,1,1,0,1
Australian,48,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.029,45.531,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,48,0,57,0,0,1,58,0.827586207,0.827586207,0.982758621,5278,0,1,1,0,1
Australian,49,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.025,47.59,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,49,0,57,0,0,1,58,0.844827586,0.844827586,0.982758621,5278,0,1,1,0,1
Australian,50,ALB,843,Williams,Mercedes M13 E,20,80.135,7,83.127,49.7,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,50,0,57,0,0,1,58,0.862068966,0.862068966,0.982758621,5278,0,1,1,0,1
Australian,51,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.997,51.193,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,51,0,57,0,0,1,58,0.879310345,0.879310345,0.982758621,5278,0,1,1,0,1
Australian,52,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.706,52.629,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,52,0,57,0,0,1,58,0.896551724,0.896551724,0.982758621,5278,0,1,1,0,1
Australian,53,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.594,53.664,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,53,0,57,0,0,1,58,0.913793103,0.913793103,0.982758621,5278,0,1,1,0,1
Australian,54,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.589,54.179,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,54,0,57,0,0,1,58,0.931034483,0.931034483,0.982758621,5278,0,1,1,0,1
Australian,55,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.758,54.81,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,55,0,57,0,0,1,58,0.948275862,0.948275862,0.982758621,5278,0,1,1,0,1
Australian,56,ALB,843,Williams,Mercedes M13 E,20,80.135,7,82.658,55.839,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Hardnew,0,3,0,56,0,57,0,0,1,58,0.965517241,0.965517241,0.982758621,5278,0,1,1,0,1
Australian,57,ALB,843,Williams,Mercedes M13 E,20,80.135,9,98.438,72.177,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Softnew,0,1,0,0,1,0,1,0,0,58,0.982758621,0,0,5278,0,1,1,0,1
Australian,58,ALB,843,Williams,Mercedes M13 E,20,80.135,10,87.465,79.382,10,1,28.405,18.188,35.596,82.189,282.5,314.5,301.3,313.5,Softnew,19.845,1,0,1,0,0,1,0,0,58,1,0.017241379,0,5278,0,1,1,0,1
Australian,2,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,88.015,12.806,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,2,0,21,0,1,0,58,0.034482759,0.034482759,0.362068966,5278,0,1,1,0,1
Australian,7,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,87.25,9.731,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,7,0,21,0,1,0,58,0.120689655,0.120689655,0.362068966,5278,0,1,1,0,1
Australian,8,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,86.285,12.427,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,8,0,21,0,1,0,58,0.137931034,0.137931034,0.362068966,5278,0,1,1,0,1
Australian,9,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,85.675,14.712,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,9,0,21,0,1,0,58,0.155172414,0.155172414,0.362068966,5278,0,1,1,0,1
Australian,10,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,85.138,16.49,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,10,0,21,0,1,0,58,0.172413793,0.172413793,0.362068966,5278,0,1,1,0,1
Australian,11,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,15,87.044,20.178,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,11,0,21,0,1,0,58,0.189655172,0.189655172,0.362068966,5278,0,1,1,0,1
Australian,12,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,86.964,23.817,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,12,0,21,0,1,0,58,0.206896552,0.206896552,0.362068966,5278,0,1,1,0,1
Australian,13,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,84.889,25.121,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,13,0,21,0,1,0,58,0.224137931,0.224137931,0.362068966,5278,0,1,1,0,1
Australian,14,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,85.44,26.656,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,14,0,21,0,1,0,58,0.24137931,0.24137931,0.362068966,5278,0,1,1,0,1
Australian,15,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,85.594,28.675,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,15,0,21,0,1,0,58,0.25862069,0.25862069,0.362068966,5278,0,1,1,0,1
Australian,16,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,13,86.49,31.45,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,16,0,21,0,1,0,58,0.275862069,0.275862069,0.362068966,5278,0,1,1,0,1
Australian,17,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,85.511,32.917,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,17,0,21,0,1,0,58,0.293103448,0.293103448,0.362068966,5278,0,1,1,0,1
Australian,18,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,11,86.118,35.152,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,18,0,21,0,1,0,58,0.310344828,0.310344828,0.362068966,5278,0,1,1,0,1
Australian,19,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,86.697,37.788,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,19,0,21,0,1,0,58,0.327586207,0.327586207,0.362068966,5278,0,1,1,0,1
Australian,20,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,86.45,40.14,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Mediumnew,0,2,0,20,0,21,0,1,0,58,0.344827586,0.344827586,0.362068966,5278,0,1,1,0,1
Australian,21,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,100.432,56.542,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,0,1,0,0,0,1,58,0.362068966,0,0,5278,0,1,1,0,1
Australian,22,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,18,92.26,50.462,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,18.38,3,0,1,0,0,0,0,1,58,0.379310345,0.017241379,0,5278,0,1,1,0,1
Australian,27,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,87.518,10.187,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,6,0,0,0,0,1,58,0.465517241,0.103448276,0,5278,0,1,1,0,1
Australian,28,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,85.919,12.574,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,7,0,0,0,0,1,58,0.482758621,0.120689655,0,5278,0,1,1,0,1
Australian,29,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,85.858,15.575,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,8,0,0,0,0,1,58,0.5,0.137931034,0,5278,0,1,1,0,1
Australian,30,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,84.778,17.711,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,9,0,0,0,0,1,58,0.517241379,0.155172414,0,5278,0,1,1,0,1
Australian,31,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,85.097,20.358,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,10,0,0,0,0,1,58,0.534482759,0.172413793,0,5278,0,1,1,0,1
Australian,32,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,85.339,23.303,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,11,0,0,0,0,1,58,0.551724138,0.189655172,0,5278,0,1,1,0,1
Australian,33,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,17,84.517,25.797,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,12,0,0,0,0,1,58,0.568965517,0.206896552,0,5278,0,1,1,0,1
Australian,34,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,84.845,28.197,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,13,0,0,0,0,1,58,0.586206897,0.224137931,0,5278,0,1,1,0,1
Australian,35,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,84.246,30.319,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,14,0,0,0,0,1,58,0.603448276,0.24137931,0,5278,0,1,1,0,1
Australian,36,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,83.681,32.014,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,15,0,0,0,0,1,58,0.620689655,0.25862069,0,5278,0,1,1,0,1
Australian,37,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,83.892,33.911,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,16,0,0,0,0,1,58,0.637931034,0.275862069,0,5278,0,1,1,0,1
Australian,38,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,16,84.429,37.049,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,17,0,0,0,0,1,58,0.655172414,0.293103448,0,5278,0,1,1,0,1
Australian,41,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.432,42.208,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,20,0,0,0,0,1,58,0.706896552,0.344827586,0,5278,0,1,1,0,1
Australian,42,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.723,44.386,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,21,0,0,0,0,1,58,0.724137931,0.362068966,0,5278,0,1,1,0,1
Australian,43,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.731,46.558,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,22,0,0,0,0,1,58,0.74137931,0.379310345,0,5278,0,1,1,0,1
Australian,44,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.594,48.199,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,23,0,0,0,0,1,58,0.75862069,0.396551724,0,5278,0,1,1,0,1
Australian,45,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,84.805,51.577,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,24,0,0,0,0,1,58,0.775862069,0.413793103,0,5278,0,1,1,0,1
Australian,46,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,84.311,54.262,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,25,0,0,0,0,1,58,0.793103448,0.431034483,0,5278,0,1,1,0,1
Australian,47,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.153,55.687,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,26,0,0,0,0,1,58,0.810344828,0.448275862,0,5278,0,1,1,0,1
Australian,48,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,83.561,57.759,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,27,0,0,0,0,1,58,0.827586207,0.465517241,0,5278,0,1,1,0,1
Australian,49,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,14,84.219,61.012,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,28,0,0,0,0,1,58,0.844827586,0.482758621,0,5278,0,1,1,0,1
Australian,50,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,13,84.815,64.81,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,29,0,0,0,0,1,58,0.862068966,0.5,0,5278,0,1,1,0,1
Australian,51,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,13,85.05,68.356,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,30,0,0,0,0,1,58,0.879310345,0.517241379,0,5278,0,1,1,0,1
Australian,52,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,84.063,71.149,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,31,0,0,0,0,1,58,0.896551724,0.534482759,0,5278,0,1,1,0,1
Australian,53,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,83.314,72.904,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,32,0,0,0,0,1,58,0.913793103,0.551724138,0,5278,0,1,1,0,1
Australian,54,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,82.706,73.536,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,33,0,0,0,0,1,58,0.931034483,0.568965517,0,5278,0,1,1,0,1
Australian,55,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,12,82.541,73.95,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,34,0,0,0,0,1,58,0.948275862,0.586206897,0,5278,0,1,1,0,1
Australian,56,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,11,82.893,75.214,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,35,0,0,0,0,1,58,0.965517241,0.603448276,0,5278,0,1,1,0,1
Australian,57,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,11,82.744,75.858,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,36,0,0,0,0,1,58,0.982758621,0.620689655,0,5278,0,1,1,0,1
Australian,58,ZHO,852,Alfa Romeo,Ferrari 066/7,14,80.155,11,86.097,81.695,11,0,28.659,18.256,35.316,82.231,277,311.5,310.5,317.3,Hardnew,0,3,0,37,0,0,0,0,1,58,1,0.637931034,0,5278,0,1,1,0,1
Australian,2,STR,835,Aston Martin,Mercedes M13 E,19,0,18,88.934,15.728,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,2,0,3,0,0,1,58,0.034482759,0.034482759,0.051724138,5278,0,1,1,0,1
Australian,7,STR,835,Aston Martin,Mercedes M13 E,19,0,19,88.274,13.069,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,3,0,23,0,0,1,58,0.120689655,0.051724138,0.396551724,5278,0,1,1,0,1
Australian,8,STR,835,Aston Martin,Mercedes M13 E,19,0,19,86.968,16.448,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,4,0,23,0,0,1,58,0.137931034,0.068965517,0.396551724,5278,0,1,1,0,1
Australian,9,STR,835,Aston Martin,Mercedes M13 E,19,0,19,86.511,19.569,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,5,0,23,0,0,1,58,0.155172414,0.086206897,0.396551724,5278,0,1,1,0,1
Australian,10,STR,835,Aston Martin,Mercedes M13 E,19,0,18,86,22.209,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,6,0,23,0,0,1,58,0.172413793,0.103448276,0.396551724,5278,0,1,1,0,1
Australian,11,STR,835,Aston Martin,Mercedes M13 E,19,0,18,87.009,25.862,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,7,0,23,0,0,1,58,0.189655172,0.120689655,0.396551724,5278,0,1,1,0,1
Australian,12,STR,835,Aston Martin,Mercedes M13 E,19,0,18,87.251,29.788,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,8,0,23,0,0,1,58,0.206896552,0.137931034,0.396551724,5278,0,1,1,0,1
Australian,13,STR,835,Aston Martin,Mercedes M13 E,19,0,17,86.532,32.735,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,9,0,23,0,0,1,58,0.224137931,0.155172414,0.396551724,5278,0,1,1,0,1
Australian,14,STR,835,Aston Martin,Mercedes M13 E,19,0,16,85.552,34.382,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,10,0,23,0,0,1,58,0.24137931,0.172413793,0.396551724,5278,0,1,1,0,1
Australian,15,STR,835,Aston Martin,Mercedes M13 E,19,0,16,85.517,36.324,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,11,0,23,0,0,1,58,0.25862069,0.189655172,0.396551724,5278,0,1,1,0,1
Australian,16,STR,835,Aston Martin,Mercedes M13 E,19,0,16,85.607,38.216,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,12,0,23,0,0,1,58,0.275862069,0.206896552,0.396551724,5278,0,1,1,0,1
Australian,17,STR,835,Aston Martin,Mercedes M13 E,19,0,15,85.542,39.714,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,13,0,23,0,0,1,58,0.293103448,0.224137931,0.396551724,5278,0,1,1,0,1
Australian,18,STR,835,Aston Martin,Mercedes M13 E,19,0,14,85.35,41.181,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,14,0,23,0,0,1,58,0.310344828,0.24137931,0.396551724,5278,0,1,1,0,1
Australian,19,STR,835,Aston Martin,Mercedes M13 E,19,0,14,85.825,42.945,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,15,0,23,0,0,1,58,0.327586207,0.25862069,0.396551724,5278,0,1,1,0,1
Australian,20,STR,835,Aston Martin,Mercedes M13 E,19,0,14,85.636,44.483,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,16,0,23,0,0,1,58,0.344827586,0.275862069,0.396551724,5278,0,1,1,0,1
Australian,21,STR,835,Aston Martin,Mercedes M13 E,19,0,12,85.95,46.403,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,17,0,23,0,0,1,58,0.362068966,0.293103448,0.396551724,5278,0,1,1,0,1
Australian,22,STR,835,Aston Martin,Mercedes M13 E,19,0,10,87.127,35.19,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,18,0,23,0,0,1,58,0.379310345,0.310344828,0.396551724,5278,0,1,1,0,1
Australian,27,STR,835,Aston Martin,Mercedes M13 E,19,0,13,87.035,7.816,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,4,0,0,0,0,1,58,0.465517241,0.068965517,0,5278,0,1,1,0,1
Australian,28,STR,835,Aston Martin,Mercedes M13 E,19,0,12,85.721,10.005,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,5,0,0,0,0,1,58,0.482758621,0.086206897,0,5278,0,1,1,0,1
Australian,29,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.97,12.118,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,6,0,0,0,0,1,58,0.5,0.103448276,0,5278,0,1,1,0,1
Australian,30,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.537,14.013,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,7,0,0,0,0,1,58,0.517241379,0.120689655,0,5278,0,1,1,0,1
Australian,31,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.237,15.8,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,8,0,0,0,0,1,58,0.534482759,0.137931034,0,5278,0,1,1,0,1
Australian,32,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.576,17.982,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,9,0,0,0,0,1,58,0.551724138,0.155172414,0,5278,0,1,1,0,1
Australian,33,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.427,20.386,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,10,0,0,0,0,1,58,0.568965517,0.172413793,0,5278,0,1,1,0,1
Australian,34,STR,835,Aston Martin,Mercedes M13 E,19,0,12,85.18,23.121,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,11,0,0,0,0,1,58,0.586206897,0.189655172,0,5278,0,1,1,0,1
Australian,35,STR,835,Aston Martin,Mercedes M13 E,19,0,12,85.397,26.394,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,12,0,0,0,0,1,58,0.603448276,0.206896552,0,5278,0,1,1,0,1
Australian,36,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.893,29.301,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,13,0,0,0,0,1,58,0.620689655,0.224137931,0,5278,0,1,1,0,1
Australian,37,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.515,31.821,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,14,0,0,0,0,1,58,0.637931034,0.24137931,0,5278,0,1,1,0,1
Australian,38,STR,835,Aston Martin,Mercedes M13 E,19,0,12,84.559,35.089,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,15,0,0,0,0,1,58,0.655172414,0.25862069,0,5278,0,1,1,0,1
Australian,41,STR,835,Aston Martin,Mercedes M13 E,19,0,9,84.11,38.781,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,18,0,0,0,0,1,58,0.706896552,0.310344828,0,5278,0,1,1,0,1
Australian,42,STR,835,Aston Martin,Mercedes M13 E,19,0,9,83.951,41.187,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,19,0,0,0,0,1,58,0.724137931,0.327586207,0,5278,0,1,1,0,1
Australian,43,STR,835,Aston Martin,Mercedes M13 E,19,0,9,83.934,43.562,12,0,28.829,18.345,36.125,83.299,277.1,316.4,301.4,313.3,Hardused,0,3,1,20,0,0,0,0,1,58,0.74137931,0.344827586,0,5278,0,1,1,0,1
